en,fr
He was thus the first to understand that the terrestrial atmosphere absorbs some part of the infrared light coming from space.,Il est ainsi le premier à comprendre que l’atmosphère terrestre absorbe une partie de la lumière infrarouge provenant de l’espace.
"Unfortunately, the composition of the collodion was not revealed and, for the next twenty years, all attempts to produce another infrared photograph failed.","Malheureusement, la composition de celle-ci demeura inconnue et lors des vingt années suivantes, toutes les tentatives pour produire une photographie infrarouge échoueront."
"The first publicly known infrared-sensitive chemical compound, dicyanine, was discovered in 1903.","Le premier « vrai » composé sensible à la lumière infrarouge, la dicyanine, est découvert en 1903."
"One year later, the American physicist Robert Williams Wood recognized the possibility of improving the sensitivity of infrared photographic film using kryptocyanine emulsion, the chemical cousin of dicyanine.","Un an plus tard, le physicien américain Robert Williams Wood entrevoit la possibilité d’augmenter la sensibilité de la pellicule photographique dans l’infrarouge avec de la kryptocyanine, une émulsion voisine de la dicyanine."
"He conducted experiments and, in 1910, became the first to publish photographs taken in the infrared (the photos were of scenery).","Il entreprend des expériences et devient le premier, en 1910, à publier des photographies (de paysages) prises dans l’infrarouge."
"Knowing that the terrestrial atmosphere absorbs some of the infrared rays coming from space, astronomers (both amateurs and professionals) began to collect airborne data beginning in the 1930’s.","Sachant que l’atmosphère terrestre absorbe une partie de la lumière infrarouge provenant de l’espace, certains astronomes (amateurs et professionnels) commencent, dans les années 1930, à collecter des données en vol."
"It was during one of these expeditions that the American Albert William Stevens used an infrared filter in 1932 to photograph a total eclipse of the Sun from an airplane at an altitude of 8,200 metres.","Ainsi, en 1932, le capitaine américain Albert William Stevens photographie à travers un filtre infrarouge une éclipse totale de Soleil à bord d’un avion à 8200 mètres d’altitude."
"In 1933, an American, Auguste Piccard, used an infrared camera to photograph the Earth’s ozone layer from onboard the hot air balloon Century of Progress.  In 1942, the Eastman Kodak Company patented the first infrared-sensitive film that could produce photos using ""false colours"".","En 1933, c’est à bord de la mongolfière Century of Progress que l’Américain Auguste Piccard utilise une caméra infrarouge pour photographier la couche d’ozone de la Terre.  En 1942, la compagnie Eastman Kodak brevette la première pellicule sensible à l’infrarouge produisant des photos en « fausses couleurs »."
  Telescopes borne on rockets were first used to photograph the infrared sky in 1970.,  On commence à utiliser pour la première fois des télescopes placés à bord de fusées pour cartographier le ciel dans l’infrarouge en 1970.
"The project, called Hi Star, was active until 1976 and managed to accumulate a total of 30 minutes of observation time.","Le projet, appelé Hi Star, est actif jusqu’en 1976 et parvient à accumuler environ 30 minutes d’observation."
"In all, 2,363 infrared sources were detected.","En tout, 2363 sources infrarouges sont détectées."
The first infrared space observatory – IRAS (Infrared Astronomical Satellite) – was launched in 1983 and operated for 10 months.,"En 1983, le premier observatoire spatial de l’infrarouge est lancé : il s’agit d’IRAS (pour Infrared Astronomical Satellite, en anglais)."
"It mapped more than 96% of the sky and discovered about 500,000 infrared sources.",Le satellite fonctionne pendant 10 mois et cartographie plus de 96 % du ciel.
"The ability of infrared light to pass through dust allowed the centre of our galaxy, the Milky Way, to be revealed for the first time.","Le cœur de notre galaxie, la Voie lactée, nous est révélé pour la première fois, puisque la lumière infrarouge passe au travers de la poussière."
"A few years later, in 2003, the Spitzer space telescope was launched.","En 2003, le télescope spatial Spitzer est à son tour lancé."
"Spitzer is the ""Rolls-Royce"" of infrared telescopes and is used to study specific astronomical targets.","Véritable « Rolls-Royce » des télescopes infrarouges, on l’utilise pour observer des objets spécifiques."
Astronomers « Return to the instruments CCD cameras Recording higher quality images without photographic film or plates A digital camera records images using a photosensitive cell called a charge-couple device (CCD).,"Astronomes « Retour aux instruments Les caméras CCD Enregistrer des images de meilleure qualité sans pellicule ou plaque photographique Les caméras numériques enregistrent des images à l’aide de cellules photosensibles appelées « dispositif à transfert de charge » ou CCD (pour Charge Couple Device, en anglais)."
